user_id,episode,similarity_level,Trust_the_agent,feedback_score,prev_agent,update_agent,prev_agent_last_score,update_agent_last_score,prev_agent_mean_score,update_agent_mean_score,choice,good_choice,good_choice_last,choice_time,examples_shown,board_index,improved_from_base,improved_from_base_last,improved_from_prev_last,improved_from_prev_mean,final_agent,final_agent_score
66b3baa4900bec0442ea4647,4,0,1,,NoRedLH3_0612,NoRedLH2_0618,6.4,6.4,4.62,3.98,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,True,False,AllColorsLH_0617,13.3
66b3baa4900bec0442ea4647,5,0,1,,NoRedLH2_0618,OnlyBlueLH_0706,7.9,8.1,3.98,4.13,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
5e10c664e7802178da96078a,1,4,0,1.0,AllColorsLL1_0526,AllColorsLL2_0604,5.4,10.7,3.26,2.34,0.0,1.0,0.0,27.0,2.0,11.0,-1.0,1.0,True,False,NoRedLH3_0612,13.1
5e10c664e7802178da96078a,2,4,0,3.0,AllColorsLL1_0526,AllColorsLH_0617,1.1,3.5,3.26,4.42,1.0,1.0,1.0,28.0,1.0,4.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5e10c664e7802178da96078a,3,4,0,3.0,AllColorsLH_0617,NoRedLH3_0612,10.2,10.6,4.42,4.62,1.0,1.0,1.0,46.0,3.0,3.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5e10c664e7802178da96078a,4,4,0,3.0,NoRedLH3_0612,AllColorsLH_0617,2.7,5.9,4.62,4.42,1.0,0.0,1.0,14.0,1.0,3.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
5e10c664e7802178da96078a,5,4,0,4.0,AllColorsLH_0617,NoRedLH3_0612,10.2,11.7,4.42,4.62,1.0,1.0,1.0,35.0,1.0,10.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
677564db10691f008b2aba14,2,1,0,1.0,AllColorsLL1_0526,OnlyBlueLL_0625,7.1,4.6,3.26,2.45,0.0,1.0,1.0,26.0,1.0,2.0,-1.0,-1.0,False,False,AllColorsLL2_0604,5.0
677564db10691f008b2aba14,3,1,0,2.0,AllColorsLL1_0526,AllColorsLL2_0604,5.4,10.7,3.26,2.34,1.0,0.0,1.0,22.0,1.0,13.0,-1.0,1.0,True,False,AllColorsLL2_0604,5.0
677564db10691f008b2aba14,4,1,0,3.0,AllColorsLL2_0604,OnlyBlueLL_0625,5.4,0.5,2.34,2.45,0.0,0.0,1.0,18.0,1.0,12.0,-1.0,-1.0,False,True,AllColorsLL2_0604,5.0
677564db10691f008b2aba14,5,1,0,4.0,AllColorsLL2_0604,OnlyBlueLL_0625,9.1,7.4,2.34,2.45,0.0,0.0,1.0,13.0,1.0,5.0,-1.0,-1.0,False,True,AllColorsLL2_0604,5.0
666ee8731e58823c1fda4f0c,1,3,1,3.0,AllColorsLL1_0526,OnlyBlueLL_0625,5.7,-5.0,3.26,2.45,0.0,1.0,1.0,27.0,2.0,2.0,-1.0,-1.0,False,False,NoRedLH3_0612,13.1
666ee8731e58823c1fda4f0c,2,3,1,7.0,AllColorsLL1_0526,OnlyBlueLL_0625,3.5,3.7,3.26,2.45,1.0,0.0,1.0,32.0,1.0,2.0,-1.0,1.0,True,False,NoRedLH3_0612,13.1
666ee8731e58823c1fda4f0c,4,3,1,10.0,OnlyBlueLL_0625,NoRedLL_G_0617,7.4,8.9,2.45,4.62,0.0,0.0,0.0,33.0,3.0,9.0,1.0,0.0,True,True,NoRedLH3_0612,13.1
666ee8731e58823c1fda4f0c,5,3,1,12.0,OnlyBlueLL_0625,OnlyBlueLH_0706,-0.6,3.0,2.45,4.13,1.0,1.0,1.0,15.0,1.0,7.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5ef7204033605901ce86c0b0,1,0,1,,AllColorsLL1_0526,AllColorsLH_0617,8.9,10.2,3.26,4.42,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5ef7204033605901ce86c0b0,2,0,1,,AllColorsLH_0617,NoRedLH3_0612,8.5,4.4,4.42,4.62,1.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,False,True,NoRedLH3_0612,13.1
5ef7204033605901ce86c0b0,3,0,1,,NoRedLH3_0612,AllColorsLH_0617,6.5,5.4,4.62,4.42,1.0,0.0,0.0,0.0,0.0,17.0,1.0,-1.0,False,False,NoRedLH3_0612,13.1
5ef7204033605901ce86c0b0,4,0,1,,AllColorsLH_0617,NoRedLH3_0612,5.9,2.7,4.42,4.62,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,False,True,NoRedLH3_0612,13.1
5ef7204033605901ce86c0b0,5,0,1,,NoRedLH3_0612,NoRedLH3_0612,4.6,7.7,4.62,4.13,1.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
640d43c9451ce148162a7643,2,1,1,2.0,AllColorsLL1_0526,AllColorsLH_0617,2.7,7.8,3.26,4.42,1.0,1.0,1.0,27.0,1.0,9.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
640d43c9451ce148162a7643,3,1,1,3.0,AllColorsLH_0617,NoRedLH3_0612,10.2,11.7,4.42,4.62,1.0,1.0,1.0,28.0,1.0,3.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
640d43c9451ce148162a7643,4,1,1,3.0,NoRedLH3_0612,AllColorsLH_0617,4.4,8.5,4.62,4.42,1.0,0.0,1.0,26.0,1.0,16.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
640d43c9451ce148162a7643,5,1,1,4.0,AllColorsLH_0617,NoRedLH3_0612,2.1,4.6,4.42,4.62,1.0,1.0,1.0,24.0,1.0,10.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5f1088e27a43fe0c64ca5814,1,1,1,4.0,AllColorsLL1_0526,AllColorsLH_0617,9.3,10.2,3.26,4.42,1.0,1.0,1.0,15.0,1.0,3.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5f1088e27a43fe0c64ca5814,2,1,1,7.0,AllColorsLH_0617,NoRedLH3_0612,8.9,9.8,4.42,4.62,1.0,1.0,1.0,9.0,1.0,8.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5edcfe625cd39c9efd5cc2ae,1,4,0,0.0,AllColorsLL1_0526,OnlyBlueLL_0625,7.1,4.6,3.26,2.45,0.0,1.0,1.0,43.0,4.0,15.0,-1.0,-1.0,False,False,NoRedLH3_0612,13.1
5edcfe625cd39c9efd5cc2ae,2,4,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,3.5,8.5,3.26,4.42,0.0,0.0,0.0,17.0,1.0,8.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5edcfe625cd39c9efd5cc2ae,3,4,0,2.0,AllColorsLL1_0526,OnlyBlueLL_0625,2.1,4.8,3.26,2.45,0.0,1.0,0.0,8.0,1.0,10.0,-1.0,1.0,True,False,NoRedLH3_0612,13.1
5edcfe625cd39c9efd5cc2ae,4,4,0,3.0,AllColorsLL1_0526,AllColorsLH_0617,2.7,7.8,3.26,4.42,1.0,1.0,1.0,16.0,2.0,10.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5edcfe625cd39c9efd5cc2ae,5,4,0,4.0,AllColorsLH_0617,NoRedLH3_0612,6.3,6.4,4.42,4.62,1.0,1.0,1.0,12.0,1.0,8.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
63457ca6ea7e55d2491ec3fc,1,2,0,1.0,AllColorsLL1_0526,AllColorsLL2_0604,5.4,10.7,3.26,2.34,0.0,1.0,0.0,29.0,1.0,13.0,-1.0,1.0,True,False,AllColorsLL1_0526,13.4
63457ca6ea7e55d2491ec3fc,2,2,0,2.0,AllColorsLL1_0526,AllColorsLH_0617,8.9,10.2,3.26,4.42,0.0,0.0,0.0,49.0,1.0,5.0,1.0,1.0,True,True,AllColorsLL1_0526,13.4
63457ca6ea7e55d2491ec3fc,3,2,0,3.0,AllColorsLL1_0526,AllColorsLL2_0604,5.7,6.1,3.26,2.34,0.0,1.0,0.0,32.0,1.0,17.0,-1.0,1.0,True,False,AllColorsLL1_0526,13.4
60fce3df91350150e2e88423,1,1,0,2.0,AllColorsLL1_0526,OnlyBlueLL_0625,5.7,-5.0,3.26,2.45,1.0,0.0,0.0,35.0,1.0,17.0,-1.0,-1.0,False,False,OnlyBlueLH_0706,11.8
60fce3df91350150e2e88423,2,1,0,5.0,OnlyBlueLL_0625,OnlyBlueLH_0706,3.7,1.6,2.45,4.13,1.0,1.0,0.0,44.0,1.0,16.0,1.0,-1.0,False,True,OnlyBlueLH_0706,11.8
60fce3df91350150e2e88423,4,1,0,5.0,OnlyBlueLH_0706,NoRedLH3_0612,3.0,-6.0,4.13,4.62,0.0,0.0,1.0,18.0,1.0,15.0,1.0,-1.0,False,True,OnlyBlueLH_0706,11.8
5c4f5967aac8be0001716a65,1,1,0,4.0,AllColorsLL1_0526,AllColorsLH_0617,4.3,6.3,3.26,4.42,1.0,1.0,1.0,46.0,4.0,4.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5c4f5967aac8be0001716a65,3,1,0,4.0,AllColorsLH_0617,NoRedLH3_0612,10.2,10.6,4.42,4.62,1.0,1.0,1.0,26.0,2.0,5.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5adae3ebdec767000128c131,1,2,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,1.8,5.9,3.26,4.42,1.0,1.0,1.0,39.0,2.0,1.0,1.0,1.0,True,True,OnlyBlueLH_0706,11.8
5adae3ebdec767000128c131,2,2,0,1.0,AllColorsLH_0617,AllColorsLL1_0526,2.1,2.3,4.42,3.26,0.0,1.0,0.0,36.0,1.0,10.0,0.0,0.0,True,False,OnlyBlueLH_0706,11.8
5adae3ebdec767000128c131,3,2,0,5.0,AllColorsLH_0617,OnlyBlueLH_0706,8.9,8.6,4.42,4.13,1.0,0.0,0.0,19.0,1.0,8.0,1.0,1.0,False,False,OnlyBlueLH_0706,11.8
5a94d2e989de8200013ecab6,1,3,1,1.0,AllColorsLL1_0526,OnlyBlueLL_0625,8.9,7.4,3.26,2.45,1.0,0.0,0.0,64.0,1.0,2.0,-1.0,-1.0,False,False,NoRedLH2_0618,13.3
5a94d2e989de8200013ecab6,2,3,1,5.0,OnlyBlueLL_0625,OnlyBlueLH_0706,-1.3,0.8,2.45,4.13,1.0,1.0,1.0,36.0,1.0,7.0,1.0,-1.0,True,True,NoRedLH2_0618,13.3
5a94d2e989de8200013ecab6,3,3,1,7.0,OnlyBlueLH_0706,AllColorsLH_0617,3.5,6.5,4.13,4.42,0.0,0.0,0.0,30.0,1.0,9.0,1.0,1.0,True,True,NoRedLH2_0618,13.3
5a94d2e989de8200013ecab6,4,3,1,7.0,OnlyBlueLH_0706,NoRedLH3_0612,1.6,4.4,4.13,4.62,1.0,1.0,1.0,32.0,1.0,2.0,1.0,1.0,True,True,NoRedLH2_0618,13.3
5a94d2e989de8200013ecab6,5,3,1,7.0,NoRedLH3_0612,NoRedLH2_0618,8.7,7.9,4.62,3.98,1.0,0.0,0.0,24.0,1.0,1.0,1.0,1.0,False,False,NoRedLH2_0618,13.3
6466249c27b5e4161f763c32,1,0,0,,AllColorsLL1_0526,OnlyBlueLL_0625,7.3,8.6,3.26,2.45,1.0,0.0,1.0,0.0,0.0,8.0,-1.0,1.0,True,False,NoRedLL_G_0617,9.1
6466249c27b5e4161f763c32,2,0,0,,OnlyBlueLL_0625,NoRedLL_G_0617,4.6,7.9,2.45,4.62,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,True,True,NoRedLL_G_0617,9.1
6466249c27b5e4161f763c32,4,0,0,,NoRedLL_G_0617,NoRedLL_G_0617,3.3,4.5,4.62,5.25,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,True,True,NoRedLL_G_0617,9.1
6776db5ec2686c027926581e,1,3,0,1.0,AllColorsLL1_0526,OnlyBlueLL_0625,5.7,-5.0,3.26,2.45,1.0,0.0,0.0,32.0,1.0,2.0,-1.0,-1.0,False,False,NoRedLH2_0618,13.3
6776db5ec2686c027926581e,2,3,0,1.0,OnlyBlueLL_0625,NoRedLL_G_0617,3.9,3.3,2.45,4.62,1.0,1.0,0.0,19.0,1.0,9.0,1.0,1.0,False,True,NoRedLH2_0618,13.3
6776db5ec2686c027926581e,3,3,0,2.0,NoRedLL_G_0617,NoRedLH2_0618,7.3,-3.0,4.62,3.98,1.0,0.0,0.0,14.0,1.0,3.0,1.0,-1.0,False,False,NoRedLH2_0618,13.3
6776db5ec2686c027926581e,4,3,0,2.0,NoRedLH2_0618,OnlyBlueLH_0706,6.3,4.1,3.98,4.13,0.0,0.0,1.0,40.0,2.0,4.0,1.0,-1.0,False,True,NoRedLH2_0618,13.3
6776db5ec2686c027926581e,5,3,0,3.0,NoRedLH2_0618,OnlyBlueLH_0706,6.4,4.7,3.98,4.13,0.0,0.0,1.0,22.0,1.0,4.0,1.0,1.0,False,True,NoRedLH2_0618,13.3
62a099bb01ad779df1971ea4,1,3,1,1.0,AllColorsLL1_0526,AllColorsLL2_0604,2.1,2.1,3.26,2.34,1.0,0.0,1.0,50.0,1.0,3.0,-1.0,0.0,True,False,AllColorsLL2_0604,5.0
5e35373e1ddb124e6c306747,1,4,1,1.0,AllColorsLL1_0526,AllColorsLL2_0604,5.4,10.7,3.26,2.34,1.0,0.0,1.0,39.0,1.0,1.0,-1.0,1.0,True,False,NoRedLH3_0612,13.1
5e35373e1ddb124e6c306747,2,4,1,1.0,AllColorsLL2_0604,AllColorsLL1_0526,3.2,-0.1,2.34,3.26,0.0,0.0,1.0,40.0,2.0,12.0,0.0,0.0,False,True,NoRedLH3_0612,13.1
5e35373e1ddb124e6c306747,3,4,1,2.0,AllColorsLL2_0604,AllColorsLH_0617,4.3,6.3,2.34,4.42,1.0,1.0,1.0,32.0,1.0,15.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5e35373e1ddb124e6c306747,4,4,1,3.0,AllColorsLH_0617,NoRedLH3_0612,8.5,4.4,4.42,4.62,1.0,1.0,0.0,22.0,1.0,8.0,1.0,1.0,False,True,NoRedLH3_0612,13.1
5af1c4dfaec2b600010a96c9,2,3,0,1.0,AllColorsLL1_0526,OnlyBlueLL_0625,8.9,7.4,3.26,2.45,1.0,0.0,0.0,18.0,1.0,2.0,-1.0,-1.0,False,False,OnlyBlueLH_0706,11.8
5af1c4dfaec2b600010a96c9,4,3,0,4.0,OnlyBlueLL_0625,OnlyBlueLH_0706,-2.5,-5.0,2.45,4.13,1.0,1.0,0.0,25.0,1.0,7.0,1.0,1.0,False,True,OnlyBlueLH_0706,11.8
64275e53f51a5ed4f6b7d019,1,3,1,1.0,AllColorsLL1_0526,AllColorsLH_0617,9.3,10.2,3.26,4.42,1.0,1.0,1.0,42.0,1.0,15.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
64275e53f51a5ed4f6b7d019,2,3,1,1.0,AllColorsLH_0617,NoRedLH3_0612,3.5,-6.0,4.42,4.62,0.0,0.0,1.0,42.0,1.0,12.0,1.0,-1.0,False,True,AllColorsLH_0617,13.3
64275e53f51a5ed4f6b7d019,3,3,1,1.0,AllColorsLH_0617,AllColorsLL1_0526,2.1,2.3,4.42,3.26,0.0,1.0,0.0,36.0,1.0,4.0,0.0,0.0,True,False,AllColorsLH_0617,13.3
64275e53f51a5ed4f6b7d019,4,3,1,1.0,AllColorsLH_0617,AllColorsLL1_0526,5.8,2.1,4.42,3.26,0.0,1.0,1.0,52.0,1.0,4.0,0.0,0.0,False,False,AllColorsLH_0617,13.3
64275e53f51a5ed4f6b7d019,5,3,1,2.0,AllColorsLH_0617,NoRedLH3_0612,8.5,4.4,4.42,4.62,0.0,0.0,1.0,35.0,1.0,12.0,1.0,1.0,False,True,AllColorsLH_0617,13.3
67a7e69b82119112d04041fd,2,4,1,1.0,AllColorsLL1_0526,OnlyBlueLL_0625,2.7,2.4,3.26,2.45,1.0,0.0,0.0,12.0,1.0,13.0,-1.0,-1.0,False,False,OnlyBlueLL_0625,4.7
5c309bb410677f0001dda0ed,1,1,1,3.0,AllColorsLL1_0526,AllColorsLH_0617,1.1,3.5,3.26,4.42,1.0,1.0,1.0,40.0,1.0,15.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5c309bb410677f0001dda0ed,2,1,1,4.0,AllColorsLH_0617,NoRedLH3_0612,10.2,10.6,4.42,4.62,1.0,1.0,1.0,35.0,1.0,5.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5c309bb410677f0001dda0ed,3,1,1,4.0,NoRedLH3_0612,AllColorsLH_0617,4.4,8.5,4.62,4.42,1.0,0.0,1.0,12.0,1.0,16.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
5c309bb410677f0001dda0ed,4,1,1,6.0,AllColorsLH_0617,NoRedLH3_0612,8.9,9.8,4.42,4.62,1.0,1.0,1.0,17.0,1.0,8.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
583c25b675d7c80001b73e9a,1,4,1,1.0,AllColorsLL1_0526,AllColorsLH_0617,-2.0,-7.0,3.26,4.42,1.0,1.0,0.0,84.0,1.0,15.0,1.0,-1.0,False,True,NoRedLH2_0618,13.3
583c25b675d7c80001b73e9a,2,4,1,6.0,AllColorsLH_0617,OnlyBlueLH_0706,2.1,7.7,4.42,4.13,0.0,1.0,0.0,76.0,1.0,17.0,1.0,1.0,True,False,NoRedLH2_0618,13.3
583c25b675d7c80001b73e9a,3,4,1,7.0,AllColorsLH_0617,NoRedLH3_0612,5.4,6.5,4.42,4.62,1.0,1.0,1.0,66.0,1.0,2.0,1.0,1.0,True,True,NoRedLH2_0618,13.3
583c25b675d7c80001b73e9a,4,4,1,7.0,NoRedLH3_0612,NoRedLH2_0618,8.7,7.9,4.62,3.98,1.0,0.0,0.0,52.0,1.0,8.0,1.0,1.0,False,False,NoRedLH2_0618,13.3
583c25b675d7c80001b73e9a,5,4,1,8.0,NoRedLH2_0618,NoRedLH3_0612,7.9,7.8,3.98,4.62,0.0,0.0,1.0,88.0,1.0,1.0,1.0,1.0,False,True,NoRedLH2_0618,13.3
607668ac450fc6e3025a131d,1,2,0,2.0,AllColorsLL1_0526,AllColorsLH_0617,3.5,8.5,3.26,4.42,1.0,1.0,1.0,56.0,1.0,16.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
607668ac450fc6e3025a131d,2,2,0,3.0,AllColorsLH_0617,NoRedLH3_0612,6.5,7.8,4.42,4.62,1.0,1.0,1.0,15.0,1.0,12.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
607668ac450fc6e3025a131d,3,2,0,3.0,NoRedLH3_0612,AllColorsLH_0617,7.8,7.8,4.62,4.42,0.0,1.0,1.0,48.0,4.0,9.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
607668ac450fc6e3025a131d,4,2,0,3.0,NoRedLH3_0612,AllColorsLH_0617,6.5,5.4,4.62,4.42,1.0,0.0,0.0,24.0,1.0,17.0,1.0,-1.0,False,False,NoRedLH3_0612,13.1
607668ac450fc6e3025a131d,5,2,0,4.0,AllColorsLH_0617,NoRedLH3_0612,3.5,-6.0,4.42,4.62,1.0,1.0,0.0,23.0,1.0,15.0,1.0,-1.0,False,True,NoRedLH3_0612,13.1
5a0c036857cee70001767a58,1,0,1,,AllColorsLL1_0526,OnlyBlueLL_0625,7.3,8.6,3.26,2.45,1.0,0.0,1.0,0.0,0.0,8.0,-1.0,1.0,True,False,NoRedLH3_0612,13.1
5a0c036857cee70001767a58,2,0,1,,OnlyBlueLL_0625,OnlyBlueLH_0706,4.6,4.6,2.45,4.13,1.0,1.0,1.0,0.0,0.0,2.0,1.0,-1.0,True,True,NoRedLH3_0612,13.1
5a0c036857cee70001767a58,3,0,1,,OnlyBlueLH_0706,NoRedLH3_0612,3.8,6.1,4.13,4.62,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
5a0c036857cee70001767a58,4,0,1,,NoRedLH3_0612,NoRedLH3_0612,6.3,4.8,4.62,4.13,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,False,False,NoRedLH3_0612,13.1
57698d52688a5c00018d958d,3,1,0,1.0,AllColorsLL1_0526,OnlyBlueLL_0625,5.4,7.1,3.26,2.45,1.0,0.0,1.0,24.0,1.0,13.0,-1.0,1.0,True,False,NoRedLH3_0612,13.1
57698d52688a5c00018d958d,4,1,0,3.0,OnlyBlueLL_0625,OnlyBlueLH_0706,-1.8,10.0,2.45,4.13,1.0,1.0,1.0,30.0,1.0,3.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
57698d52688a5c00018d958d,5,1,0,3.0,OnlyBlueLH_0706,NoRedLH3_0612,3.8,6.1,4.13,4.62,1.0,1.0,1.0,27.0,1.0,6.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
66c0e527746d984d9bff5f3f,1,2,0,1.0,AllColorsLL1_0526,AllColorsLL2_0604,5.4,10.7,3.26,2.34,0.0,1.0,0.0,68.0,4.0,13.0,-1.0,1.0,True,False,AllColorsLH_0617,13.3
66c0e527746d984d9bff5f3f,2,2,0,3.0,AllColorsLL1_0526,AllColorsLH_0617,-2.0,-7.0,3.26,4.42,1.0,1.0,0.0,43.0,4.0,6.0,1.0,-1.0,False,True,AllColorsLH_0617,13.3
66c0e527746d984d9bff5f3f,3,2,0,4.0,AllColorsLH_0617,NoRedLH3_0612,10.2,10.6,4.42,4.62,0.0,0.0,0.0,26.0,1.0,5.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
666ef3fd835b5b798c2c88b5,1,1,0,0.0,AllColorsLL1_0526,OnlyBlueLL_0625,7.3,8.6,3.26,2.45,1.0,0.0,1.0,27.0,1.0,3.0,-1.0,1.0,True,False,NoRedLH3_0612,13.1
666ef3fd835b5b798c2c88b5,2,1,0,2.0,OnlyBlueLL_0625,OnlyBlueLH_0706,-2.5,-5.0,2.45,4.13,1.0,1.0,0.0,43.0,4.0,14.0,1.0,1.0,False,True,NoRedLH3_0612,13.1
666ef3fd835b5b798c2c88b5,4,1,0,3.0,OnlyBlueLH_0706,NoRedLH3_0612,8.1,7.8,4.13,4.62,1.0,1.0,0.0,18.0,3.0,9.0,1.0,1.0,False,True,NoRedLH3_0612,13.1
62989d142aedce04d304cabf,1,0,1,,AllColorsLL1_0526,AllColorsLH_0617,2.1,5.8,3.26,4.42,1.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
62989d142aedce04d304cabf,4,0,1,,AllColorsLH_0617,NoRedLH3_0612,2.1,4.6,4.42,4.62,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
62989d142aedce04d304cabf,5,0,1,,NoRedLH3_0612,NoRedLH1_0612,9.8,8.4,4.62,5.25,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,False,True,AllColorsLH_0617,13.3
66cb416f427974865365523d,1,1,0,1.0,AllColorsLL1_0526,OnlyBlueLL_0625,2.1,4.8,3.26,2.45,1.0,0.0,1.0,29.0,1.0,11.0,-1.0,1.0,True,False,AllColorsLH_0617,13.3
66cb416f427974865365523d,2,1,0,2.0,OnlyBlueLL_0625,OnlyBlueLH_0706,3.7,1.6,2.45,4.13,0.0,0.0,1.0,27.0,1.0,16.0,1.0,-1.0,False,True,AllColorsLH_0617,13.3
66cb416f427974865365523d,3,1,0,2.0,OnlyBlueLL_0625,OnlyBlueLH_0706,4.7,4.7,2.45,4.13,1.0,1.0,1.0,45.0,2.0,4.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
66cb416f427974865365523d,4,1,0,2.0,OnlyBlueLH_0706,AllColorsLH_0617,7.7,2.1,4.13,4.42,0.0,0.0,1.0,39.0,4.0,10.0,1.0,-1.0,False,True,AllColorsLH_0617,13.3
66cb416f427974865365523d,5,1,0,2.0,OnlyBlueLH_0706,AllColorsLH_0617,3.8,-7.0,4.13,4.42,1.0,1.0,0.0,12.0,2.0,6.0,1.0,-1.0,False,True,AllColorsLH_0617,13.3
6105619fd55674bb2c2f0f74,2,0,0,,AllColorsLL1_0526,OnlyBlueLL_0625,2.1,4.8,3.26,2.45,1.0,0.0,1.0,0.0,0.0,11.0,-1.0,1.0,True,False,OnlyBlueLL_0625,4.7
6105619fd55674bb2c2f0f74,5,0,0,,OnlyBlueLL_0625,OnlyBlueLL_0625,3.9,3.8,2.45,4.13,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,False,True,OnlyBlueLL_0625,4.7
673918cac1da9f53da621209,1,0,1,,AllColorsLL1_0526,AllColorsLH_0617,2.1,5.8,3.26,4.42,1.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
673918cac1da9f53da621209,2,0,1,,AllColorsLH_0617,NoRedLH3_0612,2.1,4.6,4.42,4.62,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,True,True,NoRedLH3_0612,13.1
673918cac1da9f53da621209,5,0,1,,NoRedLH3_0612,NoRedLH3_0612,7.8,8.1,4.62,4.13,1.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,True,False,NoRedLH3_0612,13.1
6708da9c62672d0fe65b6683,1,1,1,1.0,AllColorsLL1_0526,OnlyBlueLL_0625,5.4,0.5,3.26,2.45,0.0,1.0,1.0,19.0,1.0,12.0,-1.0,-1.0,False,False,AllColorsLH_0617,13.3
6708da9c62672d0fe65b6683,2,1,1,5.0,AllColorsLL1_0526,AllColorsLH_0617,-8.9,1.6,3.26,4.42,1.0,1.0,1.0,10.0,1.0,14.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
6708da9c62672d0fe65b6683,3,1,1,5.0,AllColorsLH_0617,NoRedLH3_0612,10.2,10.6,4.42,4.62,1.0,1.0,1.0,14.0,1.0,5.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
6708da9c62672d0fe65b6683,4,1,1,5.0,NoRedLH3_0612,AllColorsLH_0617,6.4,6.3,4.62,4.42,1.0,0.0,0.0,10.0,1.0,4.0,1.0,1.0,False,False,AllColorsLH_0617,13.3
6708da9c62672d0fe65b6683,5,1,1,5.0,AllColorsLH_0617,NoRedLH3_0612,8.9,9.8,4.42,4.62,0.0,0.0,0.0,26.0,1.0,8.0,1.0,1.0,True,True,AllColorsLH_0617,13.3
66d15c3223f628509ca2dd64,1,2,0,0.0,AllColorsLL1_0526,AllColorsLH_0617,5.7,5.4,3.26,4.42,1.0,1.0,0.0,40.0,3.0,17.0,1.0,-1.0,False,True,NoRedLH1_0612,5.0
66d15c3223f628509ca2dd64,2,2,0,1.0,AllColorsLH_0617,NoRedLH3_0612,8.5,4.4,4.42,4.62,1.0,1.0,0.0,57.0,4.0,16.0,1.0,1.0,False,True,NoRedLH1_0612,5.0
66d15c3223f628509ca2dd64,3,2,0,2.0,NoRedLH3_0612,NoRedLH1_0612,10.6,6.1,4.62,5.25,1.0,1.0,0.0,15.0,1.0,5.0,1.0,-1.0,False,True,NoRedLH1_0612,5.0
66d15c3223f628509ca2dd64,5,2,0,3.0,NoRedLH1_0612,NoRedLH2_0618,7.9,7.9,5.25,3.98,0.0,1.0,1.0,34.0,4.0,2.0,1.0,1.0,True,False,NoRedLH1_0612,5.0
5d88db42c1d06e001a1fdcab,1,0,0,,AllColorsLL1_0526,AllColorsLH_0617,-8.9,1.6,3.26,4.42,1.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,True,True,OnlyBlueLH_0706,11.8
