user_id,episode,similarity_level,Trust_the_agent,feedback_score,prev_agent,update_agent,prev_agent_mean_score,update_agent_mean_score,prev_agent_last_score,update_agent_last_score,choice,good_choice,good_choice_last,choice_time,examples_shown,feedback_board_index,demo_board_index,good_choice_demo,improved_from_base,improved_from_base_last,improved_from_prev_last,improved_from_prev_mean,final_agent,final_agent_score
66a63df6388e9adeb75e857d,4,2,1,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,7.8,9.3,1,1,1,43.0,1.0,15,8.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
6747603ffa5c374fa8cfbe30,2,1,1,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,8.2,11.6,1,1,1,53.0,1.0,7,7.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
66894af85d486bf277cfa44b,1,1,0,3.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.0,8.4,1,0,1,38.0,1.0,11,11.0,1.0,-1,1,True,False,OnlyBlueLL_0625,4.7
66894af85d486bf277cfa44b,2,1,0,3.0,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,-8.6,11.0,1,1,1,23.0,1.0,17,17.0,1.0,1,1,True,True,OnlyBlueLL_0625,4.7
66894af85d486bf277cfa44b,3,1,0,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.3,9.7,1,1,1,34.0,1.0,12,12.0,1.0,1,1,True,True,OnlyBlueLL_0625,4.7
66894af85d486bf277cfa44b,4,1,0,1.0,NoRedLH1_0612,AllColorsLL1_0526,10.87,6.48,9.1,7.6,0,1,1,26.0,1.0,16,16.0,1.0,0,0,False,False,OnlyBlueLL_0625,4.7
66894af85d486bf277cfa44b,5,1,0,1.0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,13.4,14.1,1,0,1,34.0,1.0,13,13.0,1.0,1,1,True,False,OnlyBlueLL_0625,4.7
5e7d2f16e863ba0d96dc610f,1,1,0,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,7.6,7.6,1,1,1,60.0,1.0,16,16.0,1.0,1,0,True,True,AllColorsLH_0617,13.2
5e7d2f16e863ba0d96dc610f,2,1,0,1.0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,1,1,1,43.0,1.0,15,15.0,1.0,1,-1,True,True,AllColorsLH_0617,13.2
5e7d2f16e863ba0d96dc610f,3,1,0,8.0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,6.1,7.5,1,0,1,37.0,1.0,9,9.0,1.0,1,1,True,False,AllColorsLH_0617,13.2
5e7d2f16e863ba0d96dc610f,5,1,0,1.0,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,7.7,9.3,1,1,1,36.0,1.0,4,4.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
5bb62f1a3e969700019bd44d,1,1,0,2.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.9,11.5,1,1,1,32.0,1.0,13,13.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5bb62f1a3e969700019bd44d,3,1,0,1.0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.7,9.3,1,1,1,66.0,1.0,4,4.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5bb62f1a3e969700019bd44d,5,1,0,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.8,14.7,1,1,1,19.0,1.0,8,8.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5f98099d48060d0450394002,1,2,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,11.9,15.1,1,1,1,21.0,1.0,5,17.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
5f98099d48060d0450394002,2,2,0,5.0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.1,8.6,1,0,0,12.0,1.0,18,11.0,0.0,1,1,False,False,OnlyBlueLH_0706,13.4
5e1b795dc799223a3b447ada,1,1,1,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.4,11.1,1,1,1,8.0,1.0,3,3.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
6763911a202c7db0ad8d5790,1,3,1,1.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,5.6,11.4,1,1,1,29.0,1.0,6,3.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
6763911a202c7db0ad8d5790,2,3,1,2.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.0,11.4,0,0,0,13.0,1.0,17,13.0,0.0,1,1,True,True,NoRedLH1_0612,14.2
6763911a202c7db0ad8d5790,5,3,1,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.8,10.2,1,1,1,29.0,1.0,14,9.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
663e1aba0afad079dae41953,1,0,1,,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,11.9,15.1,1,1,1,0.0,0.0,5,,0.0,1,1,True,True,NoRedLH1_0612,14.2
663e1aba0afad079dae41953,2,0,1,,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.0,11.4,1,1,1,0.0,0.0,17,,0.0,1,1,True,True,NoRedLH1_0612,14.2
559b8c79fdf99b5ae13fd3d1,1,2,1,1.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.0,8.4,0,1,0,26.0,1.0,11,17.0,1.0,-1,1,True,False,AllColorsLH_0617,13.2
559b8c79fdf99b5ae13fd3d1,2,2,1,1.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,19.0,1.0,4,6.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
559b8c79fdf99b5ae13fd3d1,4,2,1,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.9,12.8,0,0,0,19.0,1.0,7,8.0,0.0,1,1,True,True,AllColorsLH_0617,13.2
634d7250f674c11a71d1b88e,1,3,0,1.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.0,8.4,0,1,0,66.0,1.0,11,15.0,1.0,-1,1,True,False,NoRedLH1_0612,14.2
634d7250f674c11a71d1b88e,2,3,0,2.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.2,11.9,1,1,1,16.0,1.0,7,19.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
634d7250f674c11a71d1b88e,3,3,0,0.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,5.7,9.1,1,1,1,21.0,1.0,1,12.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
634d7250f674c11a71d1b88e,5,3,0,1.0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,12.2,10.2,0,1,1,20.0,1.0,18,17.0,1.0,1,1,False,False,NoRedLH1_0612,14.2
5e38397719e44f0244389781,1,0,0,,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,1,0,0,0.0,0.0,15,,0.0,-1,-1,False,False,AllColorsLH_0617,13.2
5e38397719e44f0244389781,2,0,0,,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,7.0,8.9,1,1,1,0.0,0.0,2,,0.0,1,-1,True,True,AllColorsLH_0617,13.2
5e38397719e44f0244389781,3,0,0,,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,13.2,14.4,1,1,1,0.0,0.0,3,,0.0,1,1,True,True,AllColorsLH_0617,13.2
5e38397719e44f0244389781,4,0,0,,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,10.2,9.8,1,0,0,0.0,0.0,14,,0.0,1,1,False,False,AllColorsLH_0617,13.2
5e38397719e44f0244389781,5,0,0,,AllColorsLH_0617,AllColorsLH_0617,9.39,8.84,9.1,8.6,1,0,0,0.0,0.0,18,,,1,1,False,False,AllColorsLH_0617,13.2
5d41925ef7b99500012b960e,1,3,0,0.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,9.3,8.9,1,1,0,27.0,1.0,2,9.0,1.0,1,-1,False,True,AllColorsLH_0617,13.2
5d41925ef7b99500012b960e,2,3,0,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.9,13.4,0,0,0,49.0,1.0,13,14.0,0.0,1,1,True,True,AllColorsLH_0617,13.2
5d41925ef7b99500012b960e,4,3,0,2.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.3,9.5,0,0,0,30.0,1.0,4,11.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
5d41925ef7b99500012b960e,5,3,0,2.0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,9.3,9.7,0,1,0,10.0,1.0,12,8.0,1.0,1,1,True,False,AllColorsLH_0617,13.2
67e6e99634be5e57bbd2553f,2,0,0,,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,11.9,15.1,1,1,1,0.0,0.0,5,,0.0,1,1,True,True,AllColorsLH_0617,13.2
67e6e99634be5e57bbd2553f,5,0,0,,AllColorsLH_0617,AllColorsLH_0617,9.39,6.48,5.7,2.9,1,0,0,0.0,0.0,1,,,0,0,False,False,AllColorsLH_0617,13.2
68423451060859f8ce31ee5a,2,2,0,1.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,7.3,-11.0,1,0,0,58.0,1.0,4,17.0,0.0,-1,-1,False,False,AllColorsLH_0617,13.2
68423451060859f8ce31ee5a,3,2,0,0.0,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,7.0,8.9,1,1,1,40.0,1.0,2,6.0,1.0,1,-1,True,True,AllColorsLH_0617,13.2
68423451060859f8ce31ee5a,4,2,0,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.3,9.7,0,0,0,22.0,1.0,12,10.0,0.0,1,1,True,True,AllColorsLH_0617,13.2
5f720be956c0ef0dc307426f,1,1,0,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.4,11.1,1,1,1,9.0,1.0,3,3.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5f720be956c0ef0dc307426f,2,1,0,1.0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,1,1,1,13.0,1.0,15,15.0,1.0,1,-1,True,True,NoRedLH1_0612,14.2
5f720be956c0ef0dc307426f,3,1,0,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.9,13.4,1,1,1,16.0,1.0,13,13.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
63af557b3d4f219c3226b7d6,1,2,0,4.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,10.9,7.3,1,0,0,28.0,1.0,13,6.0,0.0,-1,-1,False,False,AllColorsLH_0617,13.2
63af557b3d4f219c3226b7d6,2,2,0,0.0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,7.5,3.6,1,1,0,24.0,1.0,8,17.0,1.0,1,-1,False,True,AllColorsLH_0617,13.2
63af557b3d4f219c3226b7d6,4,2,0,1.0,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,7.5,6.1,1,1,0,20.0,1.0,9,5.0,1.0,1,1,False,True,AllColorsLH_0617,13.2
63af557b3d4f219c3226b7d6,5,2,0,1.0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.8,7.4,0,1,1,47.0,1.0,14,14.0,1.0,1,1,False,False,AllColorsLH_0617,13.2
5f2f8574ff256b37b1970220,1,1,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.6,10.8,1,1,1,88.0,1.0,8,8.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5f2f8574ff256b37b1970220,2,1,0,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,13.0,1,1,1,63.0,1.0,19,19.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5f2f8574ff256b37b1970220,4,1,0,1.0,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,9.9,11.0,1,0,1,54.0,1.0,11,11.0,1.0,1,1,True,False,NoRedLH1_0612,14.2
5f2f8574ff256b37b1970220,5,1,0,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,7.8,9.3,1,1,1,86.0,1.0,15,15.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5978f6f009bdcf000153f43d,1,3,0,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,6.7,9.7,1,1,1,29.0,1.0,12,9.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
5978f6f009bdcf000153f43d,3,3,0,0.0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,12.8,7.6,1,0,0,18.0,1.0,8,18.0,0.0,0,0,False,False,OnlyBlueLH_0706,13.4
5978f6f009bdcf000153f43d,4,3,0,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.9,7.8,1,1,1,14.0,1.0,10,16.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
5978f6f009bdcf000153f43d,5,3,0,0.0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,10.4,10.4,0,1,1,25.0,1.0,19,5.0,1.0,0,0,True,False,OnlyBlueLH_0706,13.4
61705235c277934df17055e6,1,3,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.7,11.0,0,0,0,12.0,1.0,17,4.0,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
61705235c277934df17055e6,4,3,0,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.3,8.6,1,1,1,55.0,1.0,18,7.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
615838a2d65d6be56cc96091,2,2,1,3.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.3,9.1,1,1,1,21.0,1.0,18,6.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
615838a2d65d6be56cc96091,4,2,1,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,13.0,0,0,0,21.0,1.0,19,10.0,0.0,1,1,True,True,AllColorsLH_0617,13.2
671fe3978b9b0b5d4b9a1265,1,0,0,,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,7.6,12.8,1,1,1,0.0,0.0,8,,0.0,1,1,True,True,OnlyBlueLL_0625,4.7
671fe3978b9b0b5d4b9a1265,2,0,0,,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,3.8,2.9,1,0,0,0.0,0.0,1,,0.0,1,1,False,False,OnlyBlueLL_0625,4.7
671fe3978b9b0b5d4b9a1265,3,0,0,,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,3.7,11.4,1,1,1,0.0,0.0,17,,0.0,1,1,True,True,OnlyBlueLL_0625,4.7
671fe3978b9b0b5d4b9a1265,4,0,0,,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,11.6,11.6,1,0,1,0.0,0.0,7,,0.0,1,1,True,False,OnlyBlueLL_0625,4.7
671fe3978b9b0b5d4b9a1265,5,0,0,,OnlyBlueLL_0625,OnlyBlueLL_0625,7.49,8.84,7.6,7.6,1,1,1,0.0,0.0,2,,,1,-1,True,True,OnlyBlueLL_0625,4.7
5ee5defbfe74a3000d106f51,1,3,0,4.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,10.9,7.3,1,0,0,24.0,1.0,13,7.0,0.0,-1,-1,False,False,OnlyBlueLL_0625,4.7
5ee5defbfe74a3000d106f51,3,3,0,5.0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,7.0,7.6,1,1,1,8.0,1.0,2,19.0,1.0,1,-1,True,True,OnlyBlueLL_0625,4.7
5ee5defbfe74a3000d106f51,5,3,0,2.0,OnlyBlueLL_0625,OnlyBlueLH_0706,7.49,8.84,10.4,11.1,0,0,0,9.0,1.0,3,18.0,1.0,1,1,True,True,OnlyBlueLL_0625,4.7
669eba3ad8d7d49177bc50d0,1,3,0,0.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,5.6,0,1,1,49.0,1.0,7,16.0,1.0,-1,-1,False,False,OnlyBlueLL_0625,4.7
669eba3ad8d7d49177bc50d0,2,3,0,1.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,9.3,7.0,1,0,0,27.0,1.0,2,18.0,1.0,-1,-1,False,False,OnlyBlueLL_0625,4.7
669eba3ad8d7d49177bc50d0,3,3,0,1.0,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,7.5,10.8,1,1,1,28.0,1.0,8,5.0,1.0,1,1,True,True,OnlyBlueLL_0625,4.7
669eba3ad8d7d49177bc50d0,4,3,0,3.0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,7.2,7.8,1,0,1,13.0,1.0,10,13.0,1.0,1,1,True,False,OnlyBlueLL_0625,4.7
669eba3ad8d7d49177bc50d0,5,3,0,1.0,OnlyBlueLL_0625,AllColorsLL1_0526,7.49,6.48,7.7,7.3,0,1,1,22.0,1.0,4,6.0,1.0,0,0,False,False,OnlyBlueLL_0625,4.7
5e5a96f5a2f2c528edf70f6e,1,0,0,,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,11.9,15.1,1,1,1,0.0,0.0,5,,0.0,1,1,True,True,AllColorsLH_0617,13.2
5e5a96f5a2f2c528edf70f6e,2,0,0,,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,7.2,7.8,1,0,1,0.0,0.0,10,,0.0,1,1,True,False,AllColorsLH_0617,13.2
5e5a96f5a2f2c528edf70f6e,3,0,0,,OnlyBlueLL_0625,OnlyGreenLL_0429,7.49,1.88,11.6,5.6,1,0,0,0.0,0.0,7,,0.0,-1,-1,False,False,AllColorsLH_0617,13.2
5e5a96f5a2f2c528edf70f6e,4,0,0,,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,7.0,8.9,1,1,1,0.0,0.0,2,,0.0,1,-1,True,True,AllColorsLH_0617,13.2
5e5a96f5a2f2c528edf70f6e,5,0,0,,AllColorsLH_0617,AllColorsLH_0617,9.39,10.87,11.4,13.0,1,1,1,0.0,0.0,19,,,1,1,True,True,AllColorsLH_0617,13.2
6544fd514964fea23051c3b7,1,3,0,7.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,27.0,1.0,4,6.0,1.0,1,1,True,True,AllColorsLL1_0526,6.9
6544fd514964fea23051c3b7,3,3,0,3.0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,9.8,4.7,1,0,0,7.0,1.0,14,2.0,0.0,1,1,False,False,AllColorsLL1_0526,6.9
6544fd514964fea23051c3b7,5,3,0,4.0,OnlyBlueLL_0625,AllColorsLL1_0526,7.49,6.48,10.2,4.3,1,0,0,8.0,1.0,18,12.0,0.0,0,0,False,False,AllColorsLL1_0526,6.9
6730f965beb7513190d2be93,1,0,0,,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.5,6.1,1,1,1,0.0,0.0,9,,0.0,1,1,True,True,AllColorsLL1_0526,6.9
6730f965beb7513190d2be93,2,0,0,,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,10.8,7.6,1,0,0,0.0,0.0,8,,0.0,1,1,False,False,AllColorsLL1_0526,6.9
6730f965beb7513190d2be93,3,0,0,,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.4,13.2,1,1,1,0.0,0.0,3,,0.0,1,1,True,True,AllColorsLL1_0526,6.9
6730f965beb7513190d2be93,4,0,0,,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,5.7,2.9,1,0,0,0.0,0.0,1,,0.0,1,1,False,False,AllColorsLL1_0526,6.9
58954e2dc88c680001dd4b7e,1,0,0,,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,0.0,0.0,10,,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
58954e2dc88c680001dd4b7e,2,0,0,,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,11.4,5.6,1,0,0,0.0,0.0,6,,0.0,1,1,False,False,OnlyBlueLH_0706,13.4
58954e2dc88c680001dd4b7e,3,0,0,,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,4.3,5.7,1,0,1,0.0,0.0,18,,0.0,-1,1,True,False,OnlyBlueLH_0706,13.4
58954e2dc88c680001dd4b7e,4,0,0,,OnlyGreenLL_0429,OnlyBlueLH_0706,1.88,8.84,4.4,7.4,1,1,1,0.0,0.0,14,,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
58954e2dc88c680001dd4b7e,5,0,0,,OnlyBlueLH_0706,OnlyBlueLH_0706,8.84,6.48,7.6,9.3,1,0,1,0.0,0.0,2,,,0,0,True,False,OnlyBlueLH_0706,13.4
67e48fe0292eb135e6a513d8,1,2,1,2.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,9.3,7.0,1,0,0,133.0,1.0,2,10.0,0.0,-1,-1,False,False,NoRedLH1_0612,14.2
67e48fe0292eb135e6a513d8,2,2,1,2.0,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,2.5,5.7,1,1,1,114.0,1.0,1,6.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
67e48fe0292eb135e6a513d8,3,2,1,2.0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,9.3,9.7,0,1,0,109.0,1.0,12,14.0,1.0,1,1,True,False,NoRedLH1_0612,14.2
67e48fe0292eb135e6a513d8,4,2,1,0.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.0,11.4,1,1,1,48.0,1.0,17,9.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5da09f733c3367001a72dec6,1,3,0,4.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,7.3,-11.0,1,0,0,42.0,1.0,4,3.0,1.0,-1,-1,False,False,OnlyBlueLL_0625,4.7
5da09f733c3367001a72dec6,2,3,0,3.0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,7.0,7.6,1,1,1,24.0,1.0,2,14.0,1.0,1,-1,True,True,OnlyBlueLL_0625,4.7
5da09f733c3367001a72dec6,3,3,0,12.0,OnlyBlueLL_0625,OnlyGreenLL_0429,7.49,1.88,3.6,7.5,1,0,1,13.0,1.0,8,18.0,0.0,-1,-1,True,False,OnlyBlueLL_0625,4.7
5da09f733c3367001a72dec6,4,3,0,1.0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,4.5,9.9,1,1,1,8.0,1.0,5,15.0,1.0,1,-1,True,True,OnlyBlueLL_0625,4.7
572faa2cad131600100169b5,1,2,1,10.0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,4.9,7.8,1,1,1,54.0,1.0,10,18.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
572faa2cad131600100169b5,2,2,1,1.0,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,2.7,7.8,1,1,1,42.0,1.0,16,8.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
572faa2cad131600100169b5,3,2,1,3.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,1,1,1,40.0,1.0,2,8.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5ea1dc176205ad0c7c941ca1,1,3,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,0,0,0,29.0,1.0,4,15.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
5ea1dc176205ad0c7c941ca1,2,3,0,3.0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,7.6,2.7,0,0,1,9.0,1.0,16,2.0,1.0,1,-1,False,True,OnlyBlueLH_0706,13.4
5ea1dc176205ad0c7c941ca1,4,3,0,2.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,3.5,2.6,1,0,0,10.0,1.0,9,13.0,0.0,-1,-1,False,False,OnlyBlueLH_0706,13.4
5ea1dc176205ad0c7c941ca1,5,3,0,1.0,OnlyGreenLL_0429,OnlyBlueLH_0706,1.88,8.84,8.4,6.5,1,1,0,25.0,1.0,11,18.0,1.0,1,-1,False,True,OnlyBlueLH_0706,13.4
6670e05a65d32df6fa3e7560,1,2,1,2.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,6.7,9.3,1,1,1,11.0,1.0,12,3.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
6670e05a65d32df6fa3e7560,2,2,1,3.0,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,11.4,5.6,0,1,1,14.0,1.0,6,17.0,1.0,0,0,False,False,AllColorsLH_0617,13.2
66f75098a075cf5f392deaab,1,3,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,2.9,5.7,1,1,1,54.0,1.0,1,4.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
66f75098a075cf5f392deaab,3,3,0,1.0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,11.0,11.4,1,0,1,30.0,1.0,17,13.0,1.0,1,1,True,False,NoRedLH1_0612,14.2
66f75098a075cf5f392deaab,4,3,0,1.0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.6,8.2,0,1,1,27.0,1.0,7,14.0,1.0,0,0,False,False,NoRedLH1_0612,14.2
66f75098a075cf5f392deaab,5,3,0,1.0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.1,14.4,1,1,1,23.0,1.0,3,6.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
6400f14b24ac2b910c9f2d93,2,2,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,10.9,10.9,1,1,1,52.0,1.0,13,3.0,1.0,1,0,True,True,AllColorsLH_0617,13.2
5ab8c3fb9534ba0001c6b60d,1,0,1,,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,0.0,0.0,10,,0.0,1,1,True,True,AllColorsLH_0617,13.2
5ab8c3fb9534ba0001c6b60d,2,0,1,,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.3,9.7,1,1,1,0.0,0.0,12,,0.0,1,1,True,True,AllColorsLH_0617,13.2
5ab8c3fb9534ba0001c6b60d,3,0,1,,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,13.4,14.1,1,0,1,0.0,0.0,13,,0.0,1,1,True,False,AllColorsLH_0617,13.2
5ab8c3fb9534ba0001c6b60d,4,0,1,,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,7.5,6.1,1,1,0,0.0,0.0,9,,0.0,1,1,False,True,AllColorsLH_0617,13.2
66107a3619b2031a5256b327,5,2,1,7.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.5,6.1,1,1,1,33.0,1.0,9,6.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
6100105892a2248ae5d48498,1,3,0,3.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,10.9,7.3,0,1,1,38.0,1.0,13,2.0,1.0,-1,-1,False,False,OnlyBlueLH_0706,13.4
6100105892a2248ae5d48498,2,3,0,5.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,5.6,11.4,1,1,1,25.0,1.0,6,5.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
6100105892a2248ae5d48498,3,3,0,2.0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,13.2,11.1,1,0,0,31.0,1.0,3,4.0,0.0,1,1,False,False,OnlyBlueLH_0706,13.4
