user_id,episode,group,trust_the_agent,prev_agent,updated_agent,prev_agent_mean_score,update_agent_mean_score,prev_agent_feedback_score,updated_agent_feedback_score,choice_to_update,correct_choice_generalized,correct_choice_feedback,choice_time,improved_from_prev_feedback,improved_from_prev_mean
6670e05a65d32df6fa3e7560,2,Salient-Contrast,1,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,11.4,5.6,0,1,1,14.0,False,False
66f75098a075cf5f392deaab,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,2.9,5.7,1,1,1,54.0,True,True
66f75098a075cf5f392deaab,3,Random,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,11.0,11.4,1,0,1,30.0,True,False
66f75098a075cf5f392deaab,4,Random,0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.6,8.2,0,1,1,27.0,False,False
66f75098a075cf5f392deaab,5,Random,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.1,14.4,1,1,1,23.0,True,True
6400f14b24ac2b910c9f2d93,2,Salient-Contrast,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,10.9,10.9,1,1,1,52.0,True,True
5ab8c3fb9534ba0001c6b60d,1,Control,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,0.0,True,True
5ab8c3fb9534ba0001c6b60d,2,Control,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.3,9.7,1,1,1,0.0,True,True
5ab8c3fb9534ba0001c6b60d,3,Control,1,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,13.4,14.1,1,0,1,0.0,True,False
5ab8c3fb9534ba0001c6b60d,4,Control,1,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,7.5,6.1,1,1,0,0.0,False,True
66107a3619b2031a5256b327,5,Salient-Contrast,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.5,6.1,1,1,1,33.0,True,True
6100105892a2248ae5d48498,1,Random,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,10.9,7.3,0,1,1,38.0,False,False
6100105892a2248ae5d48498,2,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,5.6,11.4,1,1,1,25.0,True,True
6100105892a2248ae5d48498,3,Random,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,13.2,11.1,1,0,0,31.0,False,False
6100105892a2248ae5d48498,4,Random,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,3.8,5.7,0,0,0,44.0,True,True
6100105892a2248ae5d48498,5,Random,0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.6,2.7,0,1,1,26.0,False,False
66703e9ca0e67f0864687e47,1,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.2,11.9,1,1,1,24.0,True,True
66703e9ca0e67f0864687e47,2,Same,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,13.2,14.4,0,0,0,38.0,True,True
66703e9ca0e67f0864687e47,3,Same,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,13.0,1,1,1,19.0,True,True
63d16bb09fbf6b74afb1a010,3,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.2,11.9,1,1,1,15.0,True,True
63d16bb09fbf6b74afb1a010,5,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.9,13.4,0,0,0,45.0,True,True
5b10527374db8f00013fdc57,1,Salient-Contrast,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,5.6,11.4,1,1,1,24.0,True,True
5b10527374db8f00013fdc57,2,Salient-Contrast,0,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,8.9,9.3,0,1,0,14.0,True,False
5b10527374db8f00013fdc57,3,Salient-Contrast,0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,6.1,7.5,0,1,0,20.0,True,False
5b10527374db8f00013fdc57,4,Salient-Contrast,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,10.9,11.5,1,0,1,21.0,True,False
58a1fe40ea3d11000170d9b9,1,Same,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,11.9,12.8,1,1,1,14.0,True,True
58a1fe40ea3d11000170d9b9,2,Same,1,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,7.8,4.9,0,1,1,12.0,False,False
58a1fe40ea3d11000170d9b9,3,Same,1,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.6,2.7,0,1,1,11.0,False,False
58a1fe40ea3d11000170d9b9,4,Same,1,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,7.7,9.5,1,1,1,8.0,True,True
62ceeffea6d9872b4adeee6f,2,Same,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,9.3,7.0,0,1,1,45.0,False,False
62ceeffea6d9872b4adeee6f,3,Same,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.9,11.5,1,1,1,67.0,True,True
62ceeffea6d9872b4adeee6f,4,Same,1,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.6,2.7,0,1,1,90.0,False,False
62ceeffea6d9872b4adeee6f,5,Same,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.4,9.8,1,1,1,34.0,True,True
62a4c0b7a811ed5b57009081,1,Same,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,8.2,11.6,1,1,1,111.0,True,True
62a4c0b7a811ed5b57009081,3,Same,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.8,7.2,0,0,1,110.0,False,True
5de3d4fc1d61c93cd498bb92,1,Salient-Contrast,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,2.9,3.8,1,1,1,41.0,True,True
5de3d4fc1d61c93cd498bb92,2,Salient-Contrast,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,11.5,10.9,1,1,0,95.0,False,True
5de3d4fc1d61c93cd498bb92,3,Salient-Contrast,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.0,11.4,1,1,1,75.0,True,True
5f818c9c145bf623caf8d14b,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.1,9.8,1,1,1,49.0,True,True
5f818c9c145bf623caf8d14b,2,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.0,11.4,1,1,1,32.0,True,True
5f818c9c145bf623caf8d14b,5,Random,0,NoRedLH1_0612,AllColorsLL1_0526,10.87,6.48,9.1,7.6,1,0,0,22.0,False,False
677302ad15f7e3d0c1725fef,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,24.0,True,True
677302ad15f7e3d0c1725fef,2,Random,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,11.0,11.4,1,0,1,28.0,True,False
677302ad15f7e3d0c1725fef,4,Random,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,1,1,1,16.0,True,True
677302ad15f7e3d0c1725fef,5,Random,0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,10.8,3.6,1,0,0,10.0,False,False
6773dea609f77d473900997a,1,Control,1,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,8.2,4.8,1,1,0,0.0,False,True
6773dea609f77d473900997a,2,Control,1,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,0.8,9.3,1,1,1,0.0,True,True
6773dea609f77d473900997a,3,Control,1,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,7.8,2.7,1,0,0,0.0,False,False
6773dea609f77d473900997a,4,Control,1,NoRedLH1_0612,OnlyBlueLH_0706,10.87,8.84,12.2,8.6,1,0,0,0.0,False,False
5e3d57c40d3a26000edff2e1,1,Salient-Contrast,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.7,11.0,0,0,0,15.0,True,True
5e3d57c40d3a26000edff2e1,2,Salient-Contrast,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,0,1,1,18.0,False,False
5e3d57c40d3a26000edff2e1,3,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,1,1,1,15.0,True,True
5e3d57c40d3a26000edff2e1,4,Salient-Contrast,0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,6.5,8.0,0,1,0,10.0,True,False
5e3d57c40d3a26000edff2e1,5,Salient-Contrast,0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,12.8,11.9,0,1,1,6.0,False,False
66e7381b679a09a5e859d755,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,6.7,9.7,1,1,1,41.0,True,True
66e7381b679a09a5e859d755,2,Salient-Contrast,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.4,9.8,0,0,0,30.0,True,True
66e7381b679a09a5e859d755,3,Salient-Contrast,0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.6,2.7,0,1,1,30.0,False,False
66e7381b679a09a5e859d755,4,Salient-Contrast,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,1,1,1,41.0,True,True
66e7381b679a09a5e859d755,5,Salient-Contrast,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.9,13.4,1,1,1,24.0,True,True
5eac3c1950fecd25d2d6d5ed,1,Control,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,0.0,True,True
5eac3c1950fecd25d2d6d5ed,2,Control,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.8,10.2,1,1,1,0.0,True,True
66be3ed60ce8896e4feb1003,1,Random,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,2.9,3.8,1,1,1,17.0,True,True
66be3ed60ce8896e4feb1003,2,Random,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,1,1,1,11.0,True,True
66be3ed60ce8896e4feb1003,3,Random,0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,7.8,2.7,1,0,0,9.0,False,False
66be3ed60ce8896e4feb1003,4,Random,0,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,10.4,11.4,1,1,1,8.0,True,True
66be3ed60ce8896e4feb1003,5,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,1,1,1,9.0,True,True
66b73f9ba035651170b94c76,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.0,8.4,1,0,1,15.0,True,False
66b73f9ba035651170b94c76,4,Salient-Contrast,0,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,-8.6,11.0,1,1,1,10.0,True,True
66b73f9ba035651170b94c76,5,Salient-Contrast,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.8,10.2,1,1,1,4.0,True,True
56b3edf12bac74000d89e452,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,1,1,1,25.0,True,True
56b3edf12bac74000d89e452,3,Salient-Contrast,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,3.8,5.7,1,1,1,18.0,True,True
56b3edf12bac74000d89e452,4,Salient-Contrast,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,10.9,11.5,1,0,1,15.0,True,False
56b3edf12bac74000d89e452,5,Salient-Contrast,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,12.8,14.7,1,1,1,19.0,True,True
660b46f30e0078173c658320,1,Random,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,0,1,1,11.0,False,False
660b46f30e0078173c658320,2,Random,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,4.3,5.7,0,1,0,29.0,True,False
660b46f30e0078173c658320,4,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,2.9,5.7,1,1,1,21.0,True,True
660b46f30e0078173c658320,5,Random,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,13.2,11.1,1,0,0,33.0,False,False
5aafd9eff69e940001d88bf4,1,Same,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,5.6,11.4,1,1,1,22.0,True,True
5aafd9eff69e940001d88bf4,5,Same,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.4,9.8,0,0,0,41.0,True,True
6683f9cded466c62ba631d9e,1,Same,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.7,11.0,1,1,1,17.0,True,True
6683f9cded466c62ba631d9e,2,Same,1,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,11.9,8.2,1,0,0,24.0,False,False
6683f9cded466c62ba631d9e,3,Same,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,8.2,7.6,1,1,0,17.0,False,True
6683f9cded466c62ba631d9e,4,Same,1,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.6,2.7,0,1,1,24.0,False,False
6683f9cded466c62ba631d9e,5,Same,1,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.5,13.4,1,1,1,13.0,True,True
5e1829a4388ec910efd56602,1,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.6,10.8,1,1,1,32.0,True,True
5e1829a4388ec910efd56602,2,Same,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.3,7.7,1,0,0,21.0,False,False
5e1829a4388ec910efd56602,4,Same,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,3.8,5.7,1,1,1,17.0,True,True
5e1829a4388ec910efd56602,5,Same,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,10.9,11.5,1,0,1,26.0,True,False
5eea9efc609f0d1ad38199bd,1,Same,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,1,1,1,12.0,True,True
5eea9efc609f0d1ad38199bd,2,Same,1,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.5,10.9,1,0,0,13.0,False,False
5eea9efc609f0d1ad38199bd,4,Same,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.4,11.1,1,1,1,11.0,True,True
5eea9efc609f0d1ad38199bd,5,Same,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,3.8,5.7,1,1,1,16.0,True,True
613e495d5991ed54f860fe9d,1,Random,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,4.3,5.7,0,1,0,25.0,True,False
613e495d5991ed54f860fe9d,2,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.2,11.9,1,1,1,24.0,True,True
613e495d5991ed54f860fe9d,3,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,7.8,9.3,1,1,1,13.0,True,True
665a2ec0103f8c77303c4a83,3,Same,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.1,9.8,1,1,1,13.0,True,True
609ab94f178ec843226336a7,1,Control,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.2,11.9,1,1,1,0.0,True,True
609ab94f178ec843226336a7,2,Control,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.8,14.7,1,1,1,0.0,True,True
5b985404a15058000124e508,1,Control,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,3.7,11.4,1,1,1,0.0,True,True
5b985404a15058000124e508,2,Control,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.1,14.4,1,1,1,0.0,True,True
5b985404a15058000124e508,4,Control,0,NoRedLH1_0612,AllColorsLL1_0526,10.87,6.48,9.1,7.6,1,0,0,0.0,False,False
5b985404a15058000124e508,5,Control,0,AllColorsLL1_0526,AllColorsLL1_0526,6.48,9.39,7.6,10.8,1,1,1,0.0,True,True
6100906e671b8294f9ea93d8,1,Control,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,0.0,True,True
6100906e671b8294f9ea93d8,2,Control,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,13.2,14.4,1,1,1,0.0,True,True
6100906e671b8294f9ea93d8,3,Control,1,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,14.7,10.8,1,0,0,0.0,False,False
6100906e671b8294f9ea93d8,4,Control,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,7.2,11.2,1,1,1,0.0,True,True
6100906e671b8294f9ea93d8,5,Control,1,NoRedLH1_0612,NoRedLH1_0612,10.87,9.39,10.2,9.8,1,0,0,0.0,False,False
5e2be3d254c76b227de0b72f,1,Salient-Contrast,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,2.9,5.7,1,1,1,56.0,True,True
5e2be3d254c76b227de0b72f,2,Salient-Contrast,1,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,11.0,8.6,0,1,1,26.0,False,False
5e2be3d254c76b227de0b72f,3,Salient-Contrast,1,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.1,8.6,1,0,0,20.0,False,False
62029a55ef1cb18a1337c61a,1,Salient-Contrast,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.1,9.8,1,1,1,36.0,True,True
62029a55ef1cb18a1337c61a,2,Salient-Contrast,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.8,14.7,1,1,1,21.0,True,True
62029a55ef1cb18a1337c61a,5,Salient-Contrast,0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,12.2,10.2,0,1,1,28.0,False,False
67a577bd526d53b904219c1d,1,Control,1,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,4.1,4.7,1,1,1,0.0,True,True
67a577bd526d53b904219c1d,2,Control,1,OnlyBlueLL_0625,AllColorsLL1_0526,7.49,6.48,7.6,9.3,1,0,1,0.0,True,False
67a577bd526d53b904219c1d,3,Control,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,11.9,12.8,1,1,1,0.0,True,True
67a577bd526d53b904219c1d,4,Control,1,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.6,12.8,1,1,1,0.0,True,True
67a577bd526d53b904219c1d,5,Control,1,NoRedLH1_0612,NoRedLH1_0612,10.87,7.49,9.5,7.5,1,0,0,0.0,False,False
5be9e07b887ea400012b46e6,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,5.6,11.4,1,1,1,74.0,True,True
5be9e07b887ea400012b46e6,3,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.8,10.2,1,1,1,33.0,True,True
5be9e07b887ea400012b46e6,5,Random,0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,9.9,6.7,0,1,1,35.0,False,False
6678a6336d90a3a9973585c3,1,Salient-Contrast,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,20.0,True,True
6678a6336d90a3a9973585c3,3,Salient-Contrast,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.0,11.4,1,1,1,31.0,True,True
6678a6336d90a3a9973585c3,4,Salient-Contrast,0,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,13.4,10.9,1,0,0,27.0,False,False
671d3690dc5df6d004cfb65e,1,Random,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,10.4,10.4,1,1,1,11.0,True,True
671d3690dc5df6d004cfb65e,2,Random,0,OnlyBlueLL_0625,OnlyBlueLH_0706,7.49,8.84,10.2,8.6,1,1,0,9.0,False,True
66b37344796f45313433abc8,1,Random,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.0,11.0,1,1,1,17.0,True,True
66b37344796f45313433abc8,2,Random,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,7.2,11.2,1,1,1,22.0,True,True
66b37344796f45313433abc8,3,Random,0,NoRedLH1_0612,OnlyBlueLH_0706,10.87,8.84,13.4,11.5,0,1,1,28.0,False,False
66b37344796f45313433abc8,5,Random,0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,12.2,10.2,0,1,1,14.0,False,False
5caf6864971a7b0012dc7562,1,Salient-Contrast,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,2.9,5.7,1,1,1,50.0,True,True
5caf6864971a7b0012dc7562,2,Salient-Contrast,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,10.9,11.5,0,1,0,12.0,True,False
5caf6864971a7b0012dc7562,4,Salient-Contrast,0,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,7.2,7.8,0,1,0,24.0,True,False
5caf6864971a7b0012dc7562,5,Salient-Contrast,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,1,1,1,16.0,True,True
605fbc12c61d8d10250f6e51,1,Same,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,11.9,15.1,1,1,1,26.0,True,True
605fbc12c61d8d10250f6e51,2,Same,1,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,7.8,8.2,1,0,1,19.0,True,False
605fbc12c61d8d10250f6e51,3,Same,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,41.0,True,True
605fbc12c61d8d10250f6e51,4,Same,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,1,1,1,18.0,True,True
561cdc083d7fe800050f591a,1,Same,1,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,6.7,9.7,1,1,1,48.0,True,True
561cdc083d7fe800050f591a,2,Same,1,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,6.7,11.0,1,1,1,39.0,True,True
561cdc083d7fe800050f591a,3,Same,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,5.7,9.1,1,1,1,36.0,True,True
6723a12849796982b39f3c28,1,Control,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.9,11.5,1,1,1,0.0,True,True
6723a12849796982b39f3c28,2,Control,0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.1,14.4,1,1,1,0.0,True,True
57aa0bdb9ff3e900014135d9,1,Random,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,1,0,0,33.0,False,False
57aa0bdb9ff3e900014135d9,2,Random,1,OnlyGreenLL_0429,AllColorsLL1_0526,1.88,6.48,4.5,11.9,1,1,1,22.0,True,True
57aa0bdb9ff3e900014135d9,3,Random,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,6.0,True,True
64f9db6943940e98c173b596,1,Random,1,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.9,11.5,1,1,1,22.0,True,True
64f9db6943940e98c173b596,2,Random,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,12.8,15.1,0,0,0,22.0,True,True
64f9db6943940e98c173b596,4,Random,1,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,3.8,5.7,1,1,1,13.0,True,True
64f9db6943940e98c173b596,5,Random,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,12.9,1,1,1,12.0,True,True
6578943bda60b06de1ba4628,1,Salient-Contrast,1,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,1,0,0,74.0,False,False
6578943bda60b06de1ba4628,2,Salient-Contrast,1,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,2.5,5.7,1,1,1,14.0,True,True
6578943bda60b06de1ba4628,3,Salient-Contrast,1,AllColorsLH_0617,OnlyBlueLL_0625,9.39,7.49,7.8,2.7,0,1,1,18.0,False,False
6578943bda60b06de1ba4628,4,Salient-Contrast,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,13.2,14.4,1,1,1,12.0,True,True
6578943bda60b06de1ba4628,5,Salient-Contrast,1,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,13.4,14.1,0,1,0,13.0,True,False
6773d6d84f06b14a316648aa,1,Salient-Contrast,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.7,11.0,1,1,1,34.0,True,True
64137cf15dfe79e9ff198054,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,2.9,3.8,0,0,0,9.0,True,True
6658c56f3d9230d99c3e6752,1,Control,1,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,6.7,9.3,1,1,1,0.0,True,True
6658c56f3d9230d99c3e6752,2,Control,1,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.3,9.5,1,1,1,0.0,True,True
6658c56f3d9230d99c3e6752,3,Control,1,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,9.9,6.7,1,0,0,0.0,False,False
6658c56f3d9230d99c3e6752,4,Control,1,OnlyBlueLL_0625,OnlyGreenLL_0429,7.49,1.88,2.7,-0.5,1,0,0,0.0,False,False
6658c56f3d9230d99c3e6752,5,Control,1,OnlyGreenLL_0429,OnlyGreenLL_0429,1.88,9.39,5.6,11.9,1,1,1,0.0,True,True
5c59baa95e09ea00015521d9,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.0,8.4,1,0,1,42.0,True,False
5c59baa95e09ea00015521d9,2,Salient-Contrast,0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,-0.5,2.7,1,1,1,16.0,True,True
5c59baa95e09ea00015521d9,3,Salient-Contrast,0,OnlyBlueLL_0625,OnlyBlueLH_0706,7.49,8.84,9.9,12.8,1,1,1,12.0,True,True
5c59baa95e09ea00015521d9,5,Salient-Contrast,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,0,0,0,16.0,True,True
67322550bd5dfa0cd2958366,2,Salient-Contrast,0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,11.9,15.1,1,1,1,35.0,True,True
67322550bd5dfa0cd2958366,3,Salient-Contrast,0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,10.9,11.5,1,0,1,20.0,True,False
67322550bd5dfa0cd2958366,4,Salient-Contrast,0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.7,9.3,0,0,0,26.0,True,True
67322550bd5dfa0cd2958366,5,Salient-Contrast,0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,8.6,10.2,1,0,1,21.0,True,False
6888fee2d5bd4d7b5582cd31,1,Salient-Contrast,0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.2,-0.5,1,0,0,73.0,False,False
6888fee2d5bd4d7b5582cd31,2,Salient-Contrast,0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,-0.5,2.7,1,1,1,58.0,True,True
6888fee2d5bd4d7b5582cd31,3,Salient-Contrast,0,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,10.4,13.2,1,1,1,50.0,True,True
6888fee2d5bd4d7b5582cd31,5,Salient-Contrast,0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,13.0,1,1,1,47.0,True,True
66d29886c53f1949f8275cba,1,Random,0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,5.6,10.2,1,1,1,32.0,True,True
