StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q389_Browser,Q389_Version,Q389_Operating System,Q389_Resolution,Consent timing_First Click,Consent timing_Last Click,Consent timing_Page Submit,Consent timing_Click Count,Consent,prolific_id,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q118_First Click,Q118_Last Click,Q118_Page Submit,Q118_Click Count,Q110,Q160,Q163,Q165,Q178,Q164,Q179,Q608_First Click,Q608_Last Click,Q608_Page Submit,Q608_Click Count,Q609,Tutorial,Q613,Q653_First Click,Q653_Last Click,Q653_Page Submit,Q653_Click Count,Q655,Q192_First Click,Q192_Last Click,Q192_Page Submit,Q192_Click Count,Q657,Q614_First Click,Q614_Last Click,Q614_Page Submit,Q614_Click Count,Q615,Q193_First Click,Q193_Last Click,Q193_Page Submit,Q193_Click Count,Q171,Q593_First Click,Q593_Last Click,Q593_Page Submit,Q593_Click Count,Q594,Q175,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,Q196,Demographics timing_First Click,Demographics timing_Last Click,Demographics timing_Page Submit,Demographics timing_Click Count,age,gender,country,country_3_TEXT,education,education_6_TEXT,ai,AI_1,AI_2,AI_3,AI_4,AI_5,comments,Q261,Random_ID,AWSURL,group,ProlificID,agent_level,bonus_group
2025-08-20 02:37:07,2025-08-20 02:50:43,IP Address,108.30.120.81,100,815,True,2025-08-20 02:50:43,R_7Qggyl5O0BhLZM2,,,,,40.6704,-73.6981,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,2.944,2.944,4.443,1,I confirm my participation in the study,60bd80a54df9675c7f842774,0,0,39.478,0,0,0,11.827,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,63.073,188.954,190.373,3,,4242,,,,,,,,,,,,0,0,95.506,0,,2.172,242.309,244.784,3,APPL1,8.76,10.12,14.883,2,I will play myself,i dont trust the AI fully,2.023,30.392,31.89,3,2322,2.38,26.814,28.321,10,33,M,United states,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,4. Neither agree nor disagree,5,5,4. Neither agree nor disagree,,,2250455602,,4,60bd80a54df9675c7f842774,APPL1,2322
2025-08-20 02:37:10,2025-08-20 02:50:55,IP Address,194.60.115.1,100,824,True,2025-08-20 02:50:55,R_2lm0TbknkzRJWnf,,,,,53.4146,-2.8962,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,0.644,1.7,2.765,3,I confirm my participation in the study,5dcfaad2dd9a740c2493fc28,0,0,52.398,0,0,0,9.125,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,5.232,148.216,152.923,2,,4242,,0,0,60.141,0,,2.476,326.748,328.634,2,APPL2,,,,,,,,,,,5.223,6.462,25.068,2,I will play myself,"I don't trust the AI to do a better job than I can, it was making the wrong moves",2.106,50.639,52.506,2,2321,0.985,15.122,60.128,15,36,M,United Kingdom,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",4. Neither agree nor disagree,5,5,6,6,,,8076215050,,0,5dcfaad2dd9a740c2493fc28,APPL2,2321
2025-08-20 02:29:12,2025-08-20 02:52:15,IP Address,81.99.200.170,100,1382,True,2025-08-20 02:52:16,R_26RVeHxAMiwmzRv,,,,,53.2845,-2.1563,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,10.384,14.402,15.762,2,I confirm my participation in the study,582f8bbd4cadc80001b0fbd3,20.731,130.692,137.346,12,16.032,81.651,82.75,4,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,11.736,252.869,253.901,5,,4242,,,,,,,,,,,,22.711,99.841,101,4,,4.217,458.028,460.627,2,APPL1,17.171,53.468,54.715,5,I will let the AI agent play,i think i trained the avatar to how i would of played,,,,,,1.734,34.84,36.123,18,39,M,United Kingdom,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",4. Neither agree nor disagree,2,5,5,4. Neither agree nor disagree,,,8755847152,,4,582f8bbd4cadc80001b0fbd3,APPL1,APPL1
2025-08-20 02:31:17,2025-08-20 02:52:25,IP Address,158.41.91.0,100,1268,True,2025-08-20 02:52:25,R_2prib8T08r7smhX,,,,,53.7407,-1.4903,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,4.142,4.874,5.654,2,I confirm my participation in the study,65537e14439274fe5036b4d2,10.701,86.41,87.695,4,6.701,33.136,33.924,5,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,11.548,279.755,281.952,4,,4242,,,,,,,,,,,,6.748,6.748,7.802,1,,6.165,579.693,601.639,2,APPL3,2.816,17.919,18.535,4,I will let the AI agent play,"The Ai has learned enough to play the game for me ",,,,,,1.299,22.287,22.933,19,38,M,United Kingdom,,Master level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,5,5,5,,,6604636320,,1,65537e14439274fe5036b4d2,APPL3,APPL3
2025-08-20 02:31:47,2025-08-20 02:54:07,IP Address,82.14.4.186,100,1340,True,2025-08-20 02:54:08,R_8Nexjzk85Cgr6zq,,,,,52.5189,-1.9189,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,42.431,42.431,43.488,1,I confirm my participation in the study,66c605bf16b21d64057a018b,0,0,76.216,0,0,0,14.347,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,9.618,417.583,421.502,2,,4242,,,,,,,,,,,,0,0,24.334,0,,3.109,505.837,507.656,2,APPL2,5.001,5.75,24.787,2,I will let the AI agent play,"I was not thinking about collecting all the balls but the AI agent did and got more points. ",,,,,,1.248,16.354,16.613,11,32,M,United Kingdom,,Bachelor level academic education,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",4. Neither agree nor disagree,4. Neither agree nor disagree,5,4. Neither agree nor disagree,4. Neither agree nor disagree,,,7116285763,,4,66c605bf16b21d64057a018b,APPL2,APPL2
2025-08-20 02:30:25,2025-08-20 02:54:20,IP Address,90.202.171.94,100,1434,True,2025-08-20 02:54:20,R_8YDK9OTiSMxWaBs,,,,,50.83,-0.3243,anonymous,EN,Chrome,138.0.0.0,CrOS x86_64 14541.0.0,1241x697,4.413,12.092,12.9,3,I confirm my participation in the study,676059a89a0c103ec2d1f45e,13.214,81.361,84.046,27,1.933,29.639,31.955,9,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,14.463,349.853,350.349,13,,4242,,,,,,,,,,,,6.929,31.963,38.281,10,,4.348,538.32,540.175,2,APPL3,3.224,11.886,12.2,4,I will play myself,Its fun,3.253,66.255,68.674,2,2322,1.442,33.438,37.301,20,45,F,United Kingdom,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",6,5,6,3,5,This was fun,,8409607677,,2,676059a89a0c103ec2d1f45e,APPL3,2322
2025-08-20 02:34:28,2025-08-20 02:54:32,IP Address,86.24.5.23,100,1204,True,2025-08-20 02:54:33,R_2KjGCGAbqN8XFGV,,,,,52.1073,-0.4649,anonymous,EN,Firefox,141.0,Windows NT 10.0,1536x864,1.61,1.61,2.628,1,I confirm my participation in the study,563f734bcbd4c60005dc9442,0,0,58.463,0,0,0,21.243,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,13.795,149.536,152.2,3,,4242,,,,,,,,,,,,0,0,59.291,0,,3.084,399.34,402.045,2,APPL1,13.523,14.823,25.26,2,I will play myself,I don't think I will make as many mistakes,1.983,52.887,55.883,2,2323,1.271,20.213,21.563,10,52,M,United Kingdom,,Master level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",3,3,5,6,3,I found the part about directing the avatar very difficult.,,5734886311,,1,563f734bcbd4c60005dc9442,APPL1,2323
2025-08-20 02:31:29,2025-08-20 02:54:53,IP Address,2.217.81.7,100,1403,True,2025-08-20 02:54:53,R_202DhvQnO906x9b,,,,,51.4801,-3.1855,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x800,2.811,3.821,5.121,2,I confirm my participation in the study,5ccf41c9bd0d3e001593ce92,53.521,77.83,80.545,2,25.187,25.187,31.06,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,24.831,170.683,173.849,3,,4242,,,,,,,,,,,,19.292,70.829,72.716,3,,3.454,694.657,697.588,2,APPL1,16.225,29.947,30.794,3,I will play myself,Dont fully trust the avatar,3.563,54.843,57.021,2,2322,1.21,29.5,30.57,15,51,M,United Kingdom,,8-12 years,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",5,5,5,4. Neither agree nor disagree,5,None thanks,,3112887391,,4,5ccf41c9bd0d3e001593ce92,APPL1,2322
2025-08-20 02:32:45,2025-08-20 02:55:25,IP Address,216.120.189.145,100,1359,True,2025-08-20 02:55:25,R_8NwYAW1csEh84eF,,,,,51.5081,-0.1278,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,32.208,34.542,35.543,2,I confirm my participation in the study,67529d0aecb73bfe140d521f,0,0,141.066,0,46.686,46.686,47.941,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,15.469,300.327,311.91,2,,4242,,,,,,,,,,,,0,0,174.863,0,,7.497,313.048,316.151,2,APPL1,16.027,49.94,53.373,3,I will play myself,"I like to be responsible for my actions, I do not completely trust trained systems",3.68,40.057,42.741,3,2321,3.223,48.974,52.067,12,30,M,United Kingdom,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",5,5,5,5,4. Neither agree nor disagree,,,8199603864,,3,67529d0aecb73bfe140d521f,APPL1,2321
2025-08-20 02:31:50,2025-08-20 02:55:42,IP Address,68.103.201.150,100,1432,True,2025-08-20 02:55:43,R_5PpOEPxXpGuSz9D,,,,,37.747,-97.3571,anonymous,EN,Chrome,139.0.0.0,Linux x86_64,3072x1728,1.666,1.666,3.508,1,I confirm my participation in the study,5f9556e826384e3aaa4f0f01,0,0,191.882,0,0,0,39.641,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,33.128,33.128,237.307,1,,4242,,,,,,,,,,,,0,0,150.303,0,,5.839,507.954,520.54,2,APPL3,33.69,34.459,42.357,2,I will let the AI agent play,I have confidence in it,,,,,,1.516,46.266,47.101,12,55,M,United states,,Master level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",5,7. Strongly agree,7. Strongly agree,3,5,,,8545706593,,1,5f9556e826384e3aaa4f0f01,APPL3,APPL3
2025-08-20 02:31:26,2025-08-20 02:56:58,IP Address,139.133.0.3,100,1531,True,2025-08-20 02:56:59,R_2US0DdqTqedP9gl,,,,,57.1453,-2.0945,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,3.861,3.861,9.198,1,I confirm my participation in the study,60b8a2ea5eb4ad8ae98302f9,36.601,36.601,111.426,1,0,0,34.032,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,35.166,272.318,275.014,3,,4242,,,,,,,,,,,,0,0,135.7,0,,4.835,594.052,597.787,2,APPL1,12.177,13.393,51.375,2,I will play myself,Make better choices for picking up the ba;lls with points and avoiding the lava versus going  through and loosing more points than necessary,3.515,57.61,59.976,2,2322,1.313,28.945,29.695,10,45,F,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,5,3,5,,,7587822455,,3,60b8a2ea5eb4ad8ae98302f9,APPL1,2322
2025-08-20 02:31:57,2025-08-20 02:57:21,IP Address,82.20.252.146,100,1523,True,2025-08-20 02:57:21,R_2ZHL6QV1XPVyZRG,,,,,53.7981,-1.7623,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,3440x1440,6.158,6.158,7.57,1,I confirm my participation in the study,5a991dd86475f900019fe4b6,0,0,93.438,0,0,0,34.055,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,54.975,513.761,516.971,2,,4242,,,,,,,,,,,,0,0,93.56,0,,4.57,410.68,413.192,2,APPL2,8.584,21.915,24.45,5,I will play myself,feel more in control,2.854,67.148,69.435,2,2322,1.332,33.101,34.277,13,46,F,United Kingdom,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",4. Neither agree nor disagree,3,4. Neither agree nor disagree,4. Neither agree nor disagree,4. Neither agree nor disagree,,,6556850423,,3,5a991dd86475f900019fe4b6,APPL2,2322
2025-08-20 02:28:16,2025-08-20 03:02:16,IP Address,80.2.198.71,100,2039,True,2025-08-20 03:02:17,R_2f1aLiFQQd2crBf,,,,,52.6152,-1.6655,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,10.693,10.693,13.373,1,I confirm my participation in the study,5b0710e7a84dcf0001beee8a,0,0,105.03,0,0,0,45.323,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,38.114,658.169,663.246,2,,4242,,,,,,,,,,,,0,0,105.226,0,,5.805,693.277,698.272,3,APPL3,16.525,18.043,44.936,2,I will play myself,I couldn't get the avatar to always accept my changes,3.129,116.743,120.158,3,2322,2.191,37.512,39.244,10,58,F,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,3,6,4. Neither agree nor disagree,5,,,5595989693,,3,5b0710e7a84dcf0001beee8a,APPL3,2322
2025-08-20 02:29:25,2025-08-20 03:05:24,IP Address,87.242.244.202,100,2158,True,2025-08-20 03:05:24,R_8lsls8uyuUA7wXI,,,,,52.4356,-1.8733,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,93.273,93.273,94.409,1,I confirm my participation in the study,6655dd1f8fa8f27af8a98304,230.401,231.121,252.943,2,0,0,8.452,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,16.267,738.305,739.716,4,,4242,,,,,,,,,,,,2.33,2.33,23.244,1,,1.697,586.488,587.349,2,APPL1,7.821,253.593,269.19,3,I will play myself,For the most part I didn't feel that the AI agent's choices were the most efficient,1.993,16.875,17.656,2,2323,0.754,27.118,28.087,14,27,M,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",3,5,6,3,4. Neither agree nor disagree,,,6281118401,,1,6655dd1f8fa8f27af8a98304,APPL1,2323
2025-08-20 02:30:57,2025-08-20 03:08:52,IP Address,83.105.19.226,100,2274,True,2025-08-20 03:08:52,R_8FMapWM8GZhWFiA,,,,,51.4801,-3.1855,anonymous,EN,Chrome,139.0.0.0,Macintosh,1680x1050,4.173,4.173,13.472,1,I confirm my participation in the study,63d1125c54e8148f4cd30a65,0,0,214.88,0,0,0,170.981,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,54.35,341.175,345.152,5,,4242,,,,,,,,,,,,0,0,149.265,0,,11.781,830.901,834.167,4,APPL2,15.534,17.403,41.227,2,I will play myself,The avatar was making too many mistakes,2.788,100.31,103.603,2,2322,1.87,56.588,58.755,13,62,M,United Kingdom,,Bachelor level academic education,,"Slightly familiar (basic awareness, e.g., from news or media)",6,7. Strongly agree,7. Strongly agree,5,5,,,8770319310,,3,63d1125c54e8148f4cd30a65,APPL2,2322
2025-08-20 02:37:43,2025-08-20 03:09:31,IP Address,51.191.22.118,100,1908,True,2025-08-20 03:09:31,R_21sJFt0ypeUuXAR,,,,,52.0362,-0.7006,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,23.077,23.077,24.214,1,I confirm my participation in the study,5c73a9d92dfbdb0001b95375,0,0,238.108,0,0,0,68.024,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,64.925,409.019,412.373,2,,4242,,2.299,142.547,143.262,3,,6.925,604.325,616.506,2,APPL3,,,,,,,,,,,22.696,37.06,43.663,3,I will play myself,AI made too many mistakes last time,3.972,81.663,85.3,2,2323,1.814,38.9,40.253,14,66,F,United Kingdom,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",1. Strongly disagree,1. Strongly disagree,1. Strongly disagree,7. Strongly agree,1. Strongly disagree,,,9537163798,,0,5c73a9d92dfbdb0001b95375,APPL3,2323
2025-08-20 02:40:44,2025-08-20 03:10:42,IP Address,193.237.136.68,100,1798,True,2025-08-20 03:10:42,R_8JLEduwm0gt69sY,,,,,51.7003,-0.7201,anonymous,EN,Chrome,139.0.0.0,Macintosh,1792x1120,12.615,12.615,13.402,1,I confirm my participation in the study,6695700163bdc868081f582c,132.696,132.696,133.275,1,0,0,38.736,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,30.867,264.353,267.006,2,,4242,,,,,,,,,,,,0,0,101.255,0,,6.425,835.588,837.088,2,APPL3,18.16,19.83,78.142,2,I will play myself,"The AI agent did not correct itself according to instruction on all previous rounds and would sometimes continue to make choices, such as collecting red balls that it could avoid, which cost points",2.219,83.677,86.207,2,2322,2.764,43.633,46.858,11,33,F,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",2,3,5,6,2,,,4626788167,,1,6695700163bdc868081f582c,APPL3,2322
2025-08-20 02:29:43,2025-08-20 03:11:37,IP Address,86.141.169.92,100,2514,True,2025-08-20 03:11:38,R_8jjJlritvKeHaUx,,,,,51.4092,-2.4917,anonymous,EN,Chrome,132.0.0.0,Windows NT 10.0,1920x1080,14.372,14.372,15.208,1,I confirm my participation in the study,6765b501bf830acd8f0e20ba,0,0,599.361,0,0,0,356.651,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,30.457,242.932,246.623,2,,4242,,,,,,,,,,,,0,0,77.182,0,,4.78,910.385,912.198,2,APPL3,11.268,12.418,22.096,2,I will play myself,I think I will make better decisions,2.27,29.784,32.004,2,2322,1.426,30.089,30.823,10,43,F,United Kingdom,,8-12 years,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",6,6,6,5,5,,,7842454879,,1,6765b501bf830acd8f0e20ba,APPL3,2322
2025-08-20 02:59:41,2025-08-20 03:12:07,IP Address,31.49.185.130,100,745,True,2025-08-20 03:12:07,R_8rTlI64dgDv33FA,,,,,51.5189,-0.0922,anonymous,EN,Chrome,120.0.0.0,Macintosh,1680x1050,2.542,2.542,3.983,1,I confirm my participation in the study,5dbf5fe16849043f135aa2c0,0,0,37.446,0,0,0,4.941,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,5.97,413.762,415.351,2,,4242,,0,0,3.609,0,,2.131,144.959,146.214,2,APPL1,,,,,,,,,,,2.13,3.115,10.066,2,I will play myself,I will do a better job.,1.722,22.046,23.118,2,2321,1.595,18.325,19.115,12,37,M,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",2,2,5,6,2,a little confusing with all the trials,,9754644123,,0,5dbf5fe16849043f135aa2c0,APPL1,2321
2025-08-20 02:45:40,2025-08-20 03:13:23,IP Address,2.100.195.240,100,1662,True,2025-08-20 03:13:23,R_8GPpBxreszXaOeV,,,,,51.4856,-0.6034,anonymous,EN,Edge,139.0.0.0,Windows NT 10.0,1280x720,41.19,45.918,48.493,2,I confirm my participation in the study,57c74977b23f0e000182dc3f,4.269,4.269,60.034,1,2.811,3.954,28.703,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,9.701,370.156,371.915,4,,4242,,,,,,,,,,,,1.808,1.808,54.442,1,,5.907,762.078,763.663,2,APPL3,10.211,16.416,33.339,3,I will play myself,I don't like that the AI agent tends to pick up the red blocks!,4.018,47.809,49.458,2,2323,1.754,32.668,33.803,19,35,F,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,7. Strongly agree,7. Strongly agree,3,,,8845835790,,4,57c74977b23f0e000182dc3f,APPL3,2323
2025-08-20 02:54:54,2025-08-20 03:14:34,IP Address,81.132.103.254,100,1179,True,2025-08-20 03:14:34,R_8hM5GDWz4RoyI9C,,,,,55.6519,-3.2026,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,2.455,11.838,13.366,2,I confirm my participation in the study,5718a9c4dd9ef10013df01f0,16.38,64.652,83.536,7,23.93,23.93,25.314,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,86.385,260.221,261.548,3,,4242,,,,,,,,,,,,73.834,73.834,81.078,1,,3.075,487.527,489.103,2,APPL3,7.132,15.869,17.212,3,I will let the AI agent play,I think it learned to do a good job,,,,,,1.256,26.327,27.066,13,40,F,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",4. Neither agree nor disagree,4. Neither agree nor disagree,7. Strongly agree,7. Strongly agree,1. Strongly disagree,,,5054436512,,2,5718a9c4dd9ef10013df01f0,APPL3,APPL3
2025-08-20 02:55:44,2025-08-20 03:14:58,IP Address,86.10.101.169,100,1153,True,2025-08-20 03:14:58,R_8Klk0WWCE6GMc5Q,,,,,52.3006,-1.5292,anonymous,EN,Chrome,138.0.0.0,Macintosh,2240x1260,1.541,1.541,5.647,1,I confirm my participation in the study,6140e84e88a8dd365dc87c6b,0,0,43.692,0,0,0,15.128,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,26.847,454.227,458.608,2,,4242,,,,,,,,,,,,0,0,45.134,0,,1.96,371.349,372.513,2,APPL2,8.263,9.097,31.936,2,I will play myself,The AI agent is still making mistakes by picking up the red balls and not taking the most direct route,1.576,37.379,38.628,2,2323,1.616,25.698,27.867,10,27,F,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",2,2,5,6,3,,,9117947868,,3,6140e84e88a8dd365dc87c6b,APPL2,2323
2025-08-20 02:44:15,2025-08-20 03:18:45,IP Address,31.49.216.76,100,2069,True,2025-08-20 03:18:45,R_2kMmGbGtZlaWQ0x,,,,,50.82,-1.0664,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,16.393,16.393,17.78,1,I confirm my participation in the study,65389f0b0f181197c4218f6d,0,0,1403.863,0,0,0,14.539,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,12.194,178.792,188.053,2,,4242,,0,0,67.573,0,,4.631,201.159,203.417,3,APPL3,,,,,,,,,,,10.153,14.598,27.272,3,I will let the AI agent play,confident with my training the agent it will perform optimally,,,,,,1.008,29.212,31.22,11,35,M,United Kingdom,,"PhD, MD, or other doctoral degree",,"Expert level (advanced expertise, e.g., conducting research, developing new AI techniques or technologies)",5,4. Neither agree nor disagree,5,3,5,great experience - thank you for this. Cheers!,,3551088417,,0,65389f0b0f181197c4218f6d,APPL3,APPL3
2025-08-20 02:45:48,2025-08-20 03:19:45,IP Address,88.97.246.7,100,2037,True,2025-08-20 03:19:45,R_2TC8SO7bGarUg89,,,,,51.5055,-2.5157,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1136x639,15.999,15.999,17.535,1,I confirm my participation in the study,5e9430cc1ed15800084ffbb0,66.023,66.023,160.907,1,0,0,26.482,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,50.093,218.237,221.074,2,,4242,,,,,,,,,,,,0,0,124.868,0,,11.432,1041.601,1043.414,2,APPL3,16.994,20.362,76.197,2,I will play myself,The agent didn't always collect all the balls therefore getting a low score,6.935,73.202,75.479,2,2323,1.591,43.191,44.667,10,51,M,United Kingdom,,Bachelor level academic education,,"Slightly familiar (basic awareness, e.g., from news or media)",6,4. Neither agree nor disagree,7. Strongly agree,6,6,It was fun,,3788565446,,4,5e9430cc1ed15800084ffbb0,APPL3,2323
2025-08-20 02:34:02,2025-08-20 03:19:59,IP Address,66.25.145.49,100,2756,True,2025-08-20 03:19:59,R_6kNGZg8o6nCxKVx,,,,,29.5359,-98.4943,anonymous,EN,Chrome,137.0.0.0,Windows NT 10.0,1920x1080,10.799,10.799,26.809,1,I confirm my participation in the study,6691a5c500af8a7d634133f7,0,0,168.922,0,0,0,52.604,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,75.108,308.175,314.319,2,,4242,,,,,,,,,,,,323.739,323.739,324.616,1,,7.658,1198.374,1201.903,2,APPL2,26.127,27.226,56.703,2,I will play myself,I feel like I can be more accurate than the AI,8.435,103.404,107.841,2,2322,1.629,65.539,67.476,11,41,F,United states,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,6,7. Strongly agree,5,4. Neither agree nor disagree,,,6097491820,,2,6691a5c500af8a7d634133f7,APPL2,2322
2025-08-20 02:42:07,2025-08-20 03:20:04,IP Address,220.233.36.18,100,2277,True,2025-08-20 03:20:05,R_4PME6dqfh6TEuTo,,,,,-27.4428,152.9901,anonymous,EN,Chrome,138.0.0.0,Linux x86_64,1920x1080,2.677,2.677,5.462,1,I confirm my participation in the study,667d6327bd395da87f80a249,0,0,26.754,0,0,0,16.416,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,26.216,26.216,1416.67,1,,4242,,,,,,,,,,,,0,0,29.777,0,,9.967,401.482,403.596,3,APPL2,17.498,18.927,30.882,2,I will let the AI agent play,It should have a good understanding of the goal now,,,,,,1.431,24.679,25.438,11,33,M,Australia,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",7. Strongly agree,6,6,2,5,,,1342333172,,2,667d6327bd395da87f80a249,APPL2,APPL2
2025-08-20 02:31:17,2025-08-20 03:21:04,IP Address,84.66.151.127,100,2986,True,2025-08-20 03:21:05,R_8JruKwWv0xbCtDz,,,,,53.7663,-1.5695,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,4.646,4.646,6.834,1,I confirm my participation in the study,5c9d88bb2b3c77001744ec1c,78.736,127.853,152.59,4,15.641,25.851,27.037,3,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,57.382,365.653,370.228,3,,4242,,,,,,,,,,,,97.769,97.769,187.951,1,,6.5,1757.936,1762.062,5,APPL2,7.541,11.123,100.35,3,I will play myself,I still feel that there is a risk of the AI making mistakes that I would not make.,2.254,79.329,101.711,2,2323,1.846,27.253,28.883,11,39,M,United Kingdom,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",6,7. Strongly agree,7. Strongly agree,4. Neither agree nor disagree,6,"Wishing you good luck and all the best with your research ",,4440487877,,1,5c9d88bb2b3c77001744ec1c,APPL2,2323
2025-08-20 02:38:42,2025-08-20 03:21:32,IP Address,81.104.35.159,100,2569,True,2025-08-20 03:21:32,R_8DNiRz5KaMvagHM,,,,,52.4835,-2.0835,anonymous,EN,Edge,139.0.0.0,Windows NT 10.0,1920x1080,24.25,24.25,25.726,1,I confirm my participation in the study,5bffc3ae4108380001f5cd63,11.084,222.274,228.398,10,19.894,48.141,71.727,3,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,9.722,647.708,652.464,5,,4242,,,,,,,,,,,,9.954,88.948,117.865,3,,4.648,1000.345,1003.502,3,APPL3,23.377,24.901,34.335,2,I will play myself,I feel that I can do well,2.479,129.985,138.755,2,2323,1.85,49.177,50.634,13,40,F,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",1. Strongly disagree,2,5,7. Strongly agree,1. Strongly disagree,"Fun study, many thanks",,8050057739,,1,5bffc3ae4108380001f5cd63,APPL3,2323
